url,type
psp.ign.com/objects/683/683129.html,phishing
www.cheatscodesguides.com/playstation-portable-cheats/the-tower-of-purgatory/,phishing
www.gamestats.com/objects/683/683129/,phishing
www.1up.com/do/reviewPage?cId=3140235&amp;did=1,phishing
www.gamespot.com/psp/action/rengokuthetowerofpurgatory/,phishing
www.psxextreme.com/scripts/reviews3/review.asp?RevID=23,phishing
www.gamefaqs.com/portable/psp/data/920827.html,phishing
psp.gamespy.com/playstation-portable/rengoku-2/,phishing
psp.ign.com/objects/769/769631.html,phishing
www.gamestats.com/objects/769/769631/,phishing
www.gamespot.com/psp/action/rengoku2/,phishing
www.1up.com/do/gameOverview?cId=3143774,phishing
ps2.gamespy.com/playstation-2/reservoir-dogs/,phishing
ps2.ign.com/objects/536/536075.html,phishing
games.teamxbox.com/xbox/1462/Reservoir-Dogs/,phishing
www.gamespot.com/xbox/action/reservoirdogs/,phishing
ps2.gamezone.com/previews/item/reservoir_dogs_pc_preview,phishing
www.gamefaqs.com/portable/ds/data/924608.html,phishing
www.gamespot.com/ds/action/robots/,phishing
www.worthplaying.com/article.php?sid=10917,phishing
ps2.ign.com/articles/391/391739p1.html,phishing
www.entdepot.com/ps2/rtxredrock/review.php,phishing
www.gamespot.com/ps2/action/rtxredrock/review.html,phishing
ps2.gamespy.com/playstation-2/rtx-red-rock/5978p1.html,phishing
www.gameindustry.com/review/item.asp?id=10,phishing
www.gamershell.com/ps2/rtx_red_rock/review.html,phishing
www.gamespot.com/ps2/action/rygarthelegendaryadventure/,phishing
xbox360.gamespy.com/xbox-360/saboteur/,phishing
xbox360.ign.com/objects/894/894259.html,phishing
games.teamxbox.com/xbox-360/1696/The-Saboteur/,phishing
www.bit-tech.net/gaming/pc/2009/05/07/the-saboteur-preview/1,phishing
www.gamespot.com/gamecube/adventure/scoobydoonightof100frights/,phishing
www.gamespot.com/ps2/adventure/scoobydoonightof100frights/,phishing
www.game-over.net/reviews.php?page=ps2reviews&amp;id=51,phishing
ps2.ign.com/articles/361/361505p1.html,phishing
www.gamespot.com/ps2/adventure/scoobydoonightof100frights/review.html,phishing
www.gameindustry.com/review/item.asp?id=134,phishing
www.gamespot.com/gamecube/action/scorpionkingriseofta/,phishing
www.gamespot.com/ps2/action/scorpionkingriseofta/,phishing
cube.ign.com/articles/100/100983p1.html,phishing
www.game-over.net/reviews.php?id=64&amp;page=ps2reviews,phishing
www.gamespot.com/gba/action/scorpionkingswordofosiris/,phishing
ds.gamespy.com/nintendo-ds/scurge-hive/,phishing
ds.ign.com/objects/764/764878.html,phishing
www.1up.com/do/previewPage?cId=3140825&amp;did=1,phishing
ps2.gamespy.com/playstation-2/second-sight/,phishing
ps2.ign.com/objects/640/640604.html,phishing
www.cheatscodesguides.com/playstation-2-cheats/second-sight/,phishing
games.teamxbox.com/xbox/829/Second-Sight/,phishing
www.gamespot.com/pc/action/secondsight/,phishing
www.gamepro.com/article/reviews/43129/second-sight/,phishing
www.eurogamer.net/articles/r_secondsight_pc,phishing
ps2.gamespy.com/playstation-2/ico-ii/,phishing
www.eurogamer.net/article.php?article_id=59445,phishing
www.1up.com/do/previewPage?cId=3140737&amp;did=1,phishing
www.actiontrip.com/previews/theshadowofzorro_i.phtml,phishing
ps2.ign.com/articles/365/365934p1.html,phishing
www.gamespot.com/ps2/action/shifters/review.html,phishing
www.gamerevolution.com/review/ps2/shifters,phishing
www.gamepro.com/sony/ps2/games/reviews/27049.shtml,phishing
www.contactmusic.com/new/home.nsf/webpages/shinobix09x05x03,phishing
www.gamespot.com/ps2/action/shinobi/review.html,phishing
www.atlus.com/sg/index.html,phishing
www.game-over.net/reviews.php?page=ps2reviews&amp;id=49,phishing
ps2.ign.com/articles/363/363290p1.html,phishing
www.gamespot.com/ps2/action/skygunner/,phishing
www.g4tv.com/techtvvault/features/35542/SkyGunner_PS2_Review.html,phishing
www.armchairempire.com/Reviews/XBox/sneakers.htm,phishing
xbox.ign.com/articles/375/375451p1.html,phishing
www.gamespot.com/xbox/puzzle/sneakers/,phishing
pc.ign.com/objects/689/689967.html,phishing
pc.gamespy.com/pc/gorky-zero-aurora-watching/,phishing
www.fileplanet.com/100858/0/section/Aurora-Watching,phishing
www.gamespot.com/pc/action/aurorawatching/,phishing
www.gamefaqs.com/pc/924744-soldier-elite/data,phishing
xbox.gamespy.com/xbox/spartan-total-warrior/,phishing
xbox.ign.com/objects/734/734614.html,phishing
games.teamxbox.com/xbox/1105/Spartan-Total-Warrior/,phishing
www.gamefaqs.com/console/gamecube/data/926678.html,phishing
xbox.gamespy.com/xbox/spawn-armageddon/6454p1.html,phishing
www.worthplaying.com/article.php?sid=14282,phishing
cube.gamespy.com/gamecube/spawn-armageddon/6452p1.html,phishing
www.armchairempire.com/Reviews/ps2/spawn-armageddon.htm,phishing
ps2.gamespy.com/playstation-2/spawn-armageddon/498422p1.html,phishing
xbox.gamespy.com/xbox/spawn-armageddon/498599p1.html,phishing
ps2.gamespy.com/playstation-2/spawn-armageddon/6453p1.html,phishing
www.frictionlessinsight.com/archives/2004/01/spawn-armageddo.html,phishing
www.gamespot.com/dreamcast/action/spawn/,phishing
www.gamespot.com/ps/action/spawntheeternal/,phishing
www.epinions.com/game-Software-All-Playstation-Spawn_The_Eternal,phishing
pc.ign.com/objects/813/813588.html,phishing
games.teamxbox.com/xbox-360/1165/Stranglehold/,phishing
www.gamespot.com/xbox360/action/stranglehold/,phishing
ps2.gamespy.com/playstation-3/stranglehold/,phishing
www.gamefaqs.com/ps3/928103-stranglehold/data,phishing
xbox360.gamespy.com/xbox-360/remedy-project-next-gen-title/,phishing
xbox360.ign.com/objects/743/743608.html,phishing
games.teamxbox.com/xbox-360/1148/Alan-Wake/,phishing
www.armchairempire.com/Previews/multi-platform/alan-wake.htm,phishing
www.computerandvideogames.com/article.php?id=141967,phishing
www.gamestats.com/objects/743/743608/,phishing
www.gamespot.com/xbox360/action/alanwake/,phishing
www.eurogamer.net/articles/p_alanwake_nextgen,phishing
www.fileplanet.com/101264/0/0/0/1/section/Movies,phishing
www.gamefaqs.com/xbox360/928006-alan-wake/data,phishing
www.gamespot.com/pc/adventure/aloneinthedarktrilogy/,phishing
www.adventurecollective.com/reviews/aitd.htm,phishing
www.mobygames.com/game/alone-in-the-dark,phishing
www.uhs-hints.com/uhsweb/alone.php,phishing
www.gameboomers.com/wtcheats/pcAa/aloneinthedark.html,phishing
www.ataniel.org/alonereview.htm,phishing
xbox360.ign.com/objects/774/774387.html,phishing
games.teamxbox.com/xbox-360/1330/Alone-in-the-Dark/,phishing
www.1up.com/do/previewPage?cId=3150301&amp;did=1,phishing
www.adventurecollective.com/reviews/aitd2.htm,phishing
www.adventurecollective.com/reviews/aitd3.htm,phishing
www.neoseeker.com/forums/index.php?fn=browse_forum&amp;d=5702,phishing
www.uhs-hints.com/uhsweb/alone4.php,phishing
www.gamebits.net/psx/alondark.shtml,phishing
dreamcast.ign.com/articles/161/161899p1.html,phishing
www.gamespot.com/dreamcast/adventure/aloneinthedarkthenn/,phishing
www.gamespot.com/ps/adventure/aloneinthedarkthenn/,phishing
www.gamepro.com/sony/ps3/27727/info.shtml,phishing
www.gamerevolution.com/review/sony/alone-in-the-dark-the-new-nightmare,phishing
'www.armchairempire.com/Reviews/PC\%20Games/alone_in_the_dark4.htm',phishing
www.actiontrip.com/reviews/aloneinthedarkthenewnightmare.phtml,phishing
pc.ign.com/articles/162/162165p1.html,phishing
www.gamespot.com/pc/adventure/aloneinthedarkthenn/,phishing
"'www.mobygames.com/game_group/sheet/gameGroupId,144/'",phishing
ps2.ign.com/objects/017/017283.html,phishing
www.realmofgaming.com/?page=xboxcheats/bloodrayne.php&amp;type=cheats,phishing
www.gamefaqs.com/computer/doswin/code/542017.html,phishing
www.gamespot.com/gamecube/action/bloodrayne/,phishing
www.gamespot.com/ps2/action/bloodrayne/,phishing
play.tm/story/1666,phishing
www.gamepro.com/microsoft/xbox/games/reviews/27270.shtml,phishing
xbox.ign.com/articles/374/374365p1.html,phishing
www.gamespot.com/xbox/action/bloodrayne/,phishing
www.gamershell.com/pc/bloodrayne/review.html,phishing
www.snackbar-games.com/reviews/xbox/bloodrayne-7.html,phishing
www.realmofgaming.com/?page=ps2cheats/bloodrayne2.php&amp;type=cheats,phishing
www.epinions.com/game-Titles-Consoles-SegaDreamcast-All-Blue_Stinger,phishing
www.gamespot.com/dreamcast/adventure/bluestinger/,phishing
www.gamechronicles.com/qa/coc/dce.htm,phishing
en.wikipedia.org/wiki/Call_of_Cthulhu:_Dark_Corners_of_the_Earth,phishing
www.mobygames.com/game/windows/call-of-cthulhu-dark-corners-of-the-earth,phishing
www.gameindustry.com/review/item.asp?id=613,phishing
pc.ign.com/articles/703/703445p1.html,phishing
xbox.vggen.com/reviews/cthulhu/,phishing
www.armchairempire.com/Reviews/XBox/call-cthulhu-dark-corners-earth.htm,phishing
www.game-over.net/reviews.php?page=xboxreviews&amp;id=265,phishing
www.gamespot.com/xbox/adventure/callofcthuludarkcornersoftheearth/review.html,phishing
www.eurogamer.net/article.php?article_id=61403,phishing
www.xboxaddict.com/staff_review/12495.html,phishing
www.gamespot.com/pc/adventure/callofcthuludarkcornersoftheearth/review.html,phishing
'www.armchairempire.com/Reviews/PC\%20Games/undying.htm',phishing
www.actiontrip.com/reviews/clivebarkersundying.phtml,phishing
pc.ign.com/articles/164/164693p1.html,phishing
www.gamespot.com/pc/action/clivebarkersundying/,phishing
www.gamerevolution.com/review/pc/clive-barkers-undying,phishing
xbox360.ign.com/objects/728/728997.html,phishing
sicma-media.com,phishing
en.wikipedia.org/wiki/Burbank_City_Hall,benign
cjjoneslive.com/media/store/,benign
nhm.org/site/explore-exhibits/permanent-exhibits/gems-minerals,benign
http://www.farmaciaspengler.com.br/index.php?option=com_content&view=article&id=28:05&catid=3:informativos&Itemid=4,defacement
facebook.com/christina.ricci.golfer,benign
123people.ca/s/chris+horrocks,benign
metacafe.com/topics/wet_hot_american_summer/,benign
canada-culture.tv/Studio1/architecture-Topouzanov-EN.html,benign
http://www.stuckateur-fickinger.de/component/mailto/index.html?tmpl=component&link=8bfdb071e19be219159f3908425f3775f3e900ba,defacement
indiemerchstore.com/btw,benign
http://adventure-nicaragua.net/index.html?option=com_content&view=article&id=105&Itemid=167&font-size=smaller,defacement
manta.com/c/mtt5mcr/kenneth-i-tobey-inc,benign
facebook.com/robert.culp,benign
kcsource.net/,benign
homepages.rootsweb.ancestry.com/~lheureux/lh1/d0050/g0000003.html,benign
nfpa.org/categoryList.asp?categoryID=413&URL=Research/Fire%20reports/Overall%20fire%20statistics,benign
moviezen.com/movie/agnes-browne,benign
youngamateurs.biz/files/mrss-v1.php,benign
espn.go.com/mens-college-basketball/team/schedule/_/id/2250/gonzaga-bulldogs,benign
http://www.eurofrutticolasud.it/en/certifications.html,defacement
hockeyfights.com/teams/6010/loyalty,benign
solacesystems.com/blog/company/coverage/rbc-capital-markets-bets-on-solace-and-arista/,benign
pegasus.cc.ucf.edu/%7Eleticee/islands/guadeloupe/gua_music.html,benign
chiibea15.livejournal.com/4040.html,benign
wallpaper.cyberfeeder.com/2011/08/hotsexy-sizzling-pictureswallpapersphotos-of-american-actormodelformer-pornographic-actress-sasha-grey/,benign
http://konsult-v.com/index.php?option=com_content&view=article&id=1&Itemid=8&lang=en,defacement
http://www.connexion3.gr/el/epikoinonia,defacement
espnscrum.com/anglo-welsh-cup-2011-12/rugby/story/152939.html,benign
imdb.com/title/tt0632983/,benign
http://www.meridianranch.com/index.php?option=com_content&view=article&id=2&Itemid=116,defacement
archercousins.com/ArcherAssn/woodcova1.htm,benign
khatibul-umamwiranu.com,malware
mediabistro.com/tvnewser/versus-airing-glenn-burke-story-about-first-openly-gay-player_b88332,benign
thetruthsource.org/news/california-%E2%80%98superstorm%E2%80%99-haarp-cover-up-or-natural-disaster,benign
nytimes.com/1998/03/17/arts/a-walter-trampler-tribute.html,benign
http://www.pinkplanetplasencia.es/index.php?view=article&catid=1:quienes-somos&id=14:bacateria-hamburgueseria-pink-planet-plasencia&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=2,defacement
tabs.ultimate-guitar.com/a/alice_in_chains/hate_to_feel_btab.htm,benign
http://cmmtoronto.com/en/component/mailto/index.html?tmpl=component&link=aHR0cDovL2NtbXRvcm9udG8uY29tL2VuL3Bhc3RvcnMvcGFzdG9yLXZhZ25lci1yZWlz,defacement
publicationsduquebec.gouv.qc.ca/dynamicSearch/telecharge.php?type=2&file=/C_62_1/C62_1_A.html,benign
ksee24.com/sports/local/Chris-Carter-named-WAC-Defensive-Player-of-the-Year--111422904.html,benign
phionbalance.com/ph-balancing-products/ph-test-strips/pHion-Diagnostic-pH-Test-Strips/,benign
http://www.atvmir.ru/accessories?page=shop.product_details&category_id=3&flypage=flypage_new_old.tpl&product_id=47,defacement
whosdatedwho.com/tpx_55503/peter-cullen/,benign
blogs.wsj.com/speakeasy/2010/05/05/babies-can-you-escape-the-coming-feature-film-director-thomas-balmes-sounds-off/,benign
http://motherless.com/login?back=%252Fcredits%252Fsend%253Fu%253Dswitches%2526back%253Dhttp%253A%252F%252Fmotherless.com%252Fm%252Fswitches,benign
http://www.school91.kiev.ua/index.php?option=com_content&view=category&layout=blog&id=58&Itemid=132,defacement
http://virgiliogomes.com/chronicles/448-acorda-alentejana-in-english,defacement
http://www.tandemimmobilier.fr/index.php?option=com_acajoom&Itemid=999&act=mailing&task=archive&listid=1&listype=1,defacement
http://www.fondazioneunivaq.it/index.html,defacement
tewksbury.patch.com/articles/bruins-daniel-paille-to-appear-in-tewksbury-wednesday-night,benign
barbaraleefoundation.org/,benign
answers.com/topic/meyerson-ignace,benign
goldenbranches.com/nc-state/henderson/henderson_DB1897.html,benign
http://www.brigitte-koischwitz.de/index.php?option=com_tag&task=tag&tag=brigitte+koischwitz,defacement
http://www.limburgeraltstadt.de/index.php?option=com_joomgallery&Itemid=60,defacement
montrealgazette.com/travel/Montreal+Snow+Village+coming+Jean+Drapeau+Park/5652128/story.html,benign
http://www.sidecocarrelli.it/web/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5zaWRlY29jYXJyZWxsaS5pdC93ZWIvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9ODM6cGllcmFsaXNpJmNhdGlkPTM1Om9mZmVydGUmSXRlbWlkPTQ0,defacement
http://www.seep.gr/forum.html?func=view&catid=36&id=998,defacement
http://www.zruby.sk/index.php/katalog-zrubov-mainmenu-72/588-zrub-c-12,defacement
matthewpryor.wordpress.com/,benign
reedcreditunion.com/,benign
netglimse.com/celebs/pages/lorena_gale/index.shtml,benign
training.sherdog.com/nutrition,benign
http://thenextweb.com/google/2015/05/11/google-play-partners-with-lionsgate-to-give-mad-men-an-interactive-send-off/gtm.start,benign
en.wikipedia.org/wiki/Lea_Loveless,benign
http://affmj.org/index.php?option=com_content&view=category&id=10&Itemid=12,defacement
deserttrailsrvpark.com/,benign
http://www.publicidadacr.com/x.txt,defacement
kqed.org/arts/programs/spark/profile.jsp?essid=4696,benign
en.wikipedia.org/wiki/British_Royal_Family,benign
thefreelibrary.com/Altec+Lansing+announces+eight+new+models%2c+including+new+multimedia...-a015926141,benign
bomanirani.com/bi_actor.htm,benign
http://www.textilexpres.com/TE/index.php?option=com_content&view=article&id=1694:las-previsiones-para-los-sectores-del-lujo-en-2012&catid=906:empresa&Itemid=65,defacement
http://www.autoursdurock.info/index.php?option=com_content&view=article&id=159&Itemid=277,defacement
mccurtaincountygetaways.com/deer_hunting.php,benign
http://www.symedin.com/news/40.html,defacement
dlsearsbooks.com/www/www_ships/ships_bb_ca_cl/tennessee_bb43.htm,benign
vitals.com/doctors/Dr_Michael_L_ONeal.html,benign
http://skelbiucia.lt/komunikacijos?order=0&expand=0,defacement
oakparkfootball.com/,benign
super70s.com/Super70s/Sports/Memorabilia/Cards/Baseball/1970/Topps_Checklist.asp,benign
atf3.com/connect,benign
http://www.acranes.com/index.php?option=com_sobi2&catid=176&Itemid=74,defacement
http://www.ondrejov.cz/zavislosti,defacement
en.wikipedia.org/wiki/American_Football_League_playoffs,benign
encyclopedia.com/doc/1G2-2873900019.html,benign
superiorpics.com/helena_bonham_carter/,benign
dtslojistik.com,malware
computers.pricegrabber.com/docking-stations/Lenovo-ThinkPad-Essential-Port-Replicator-port/m13289022.html,benign
http://www.dovehouse.us/donations/donate-online?page=shop.product_details&flypage=flypage.tpl&product_id=4&category_id=1,defacement
allwwewrestlers.com/luna_vachon.htm,benign
whosdatedwho.com/tpx_46555/marvin-gaye/,benign
http://appelboerderij.nl/nabije-omgeving/3-nabije-omgeving/detail/40-omgeving008?tmpl=component,defacement
wenatcheehomesearch.com/,benign
http://khabaronline.ir/(X(1)S(0vpjhjtd02z3pdvgdfyukshr))/detail/416422/Economy/financial-market,benign
gunfreezone.net/wordpress/index.php/2011/04/13/a-giant-of-my-past-is-gone-roger-nichols/,benign
discomagic.50megs.com/playlist/03-08-02.htm,benign
http://botasdevinojb.com.mx/index.php?option=com_content&view=article&id=34&Itemid=25,defacement
thebergman.com/default.html,benign
123people.com/s/william+weintraub,benign
oi.uchicago.edu/research/projects/epi/,benign
http://www.skit.org.in,benign
facebook.com/PhilippeAllard.BXL,benign
movies.amctv.com/person/58568/Tommy-Rall/details,benign
absoluteastronomy.com/topics/Mont-de-Marsan,benign
toxicology.grad.uiowa.edu/content/faculty-former-program,benign
alien8recordings.com/artists/et-sans,benign
http://torcache.net/torrent/1A077AD5E89505DF4522526C0A8B304608304E68.torrent?title=[kickass.to]the.flash.2014.s01e17.tricksters.1080p.web.dl.dd5.1.h.264.ntb.ripsalot,benign
dailysoutherner.com/x93708028/FURMAN-MATHEWSON,benign
http://www.tpsofficefurniture.co.uk/office-desks.1,defacement
http://23283333.com/info/list.asp?id=10,defacement
http://rus-master.com/ะฝะพะฒะพ\321%81\321%82ะธ/105-\321%83\321%81ะป\321%83ะณะฐ-\321%80ะตะผะพะฝ\321%82-ะฒ-ะบ\321%80ะตะดะธ\321%82.html,defacement
allbianca.com/129-bianca-beauchamp-busty-redhead-hula-dancer/,benign
http://goldcity888.com/theme/topic/ironman/ironman_files/style.css,malware
art.bradley.edu/bug/,benign
africa.upenn.edu/Padis/telmtics_abstrcts.html,benign
myspace.com/ladyandbirdband,benign
depthome.brooklyn.cuny.edu/classics/gladiatr/index.htm,benign
http://www.pensiiilfov.ro/index.php?view=article&catid=37:stabiliri-prestatii&id=64:stabiliri-prestatii&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=204,defacement
songarea.com/music-codes/maze.html,benign
fanpix.net/gallery/alexandra-stewart-pictures.htm,benign
amazon.com/Stewart-Copeland-Anthology/dp/B000SFKBMO,benign
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=DESC&db=jbkeene&id=I2289,benign
allstarpics.net/pic-gallery/jayne-heitmeyer-pics.htm,benign
thebelgiantales.blogspot.com/,benign
http://www.banane.cz/index.php?option=com_user&view=remind,defacement
http://us.battle.net.acc.bvttle.net/?f,phishing
openrealestate.ca/quebec/ascot-corner/,benign
nesn.com/2011/02/nesn-vault-red-sox-begin-1967-american-league-pennant-season-at-spring-training-in-florida.html,benign
http://okumaaliskanligi.com/nicin-okumuyoruz/95-beynimiz-nasil-ogreniyor.html,defacement
mylife.com/c-1293539173,benign
answers.com/topic/kate-mcgarrigle,benign
packers.com/news-and-events/article-1/Packers-Dolphins-Week-6-Dope-Sheet/e4be58e1-bf88-49d4-9c07-d54ea843bc2a,benign
finishyourcheck.com/topic/40475-junior-hockey-coming-to-fort-wayne/page__view__findpost__p__14677695,benign
membres.multimania.fr/bessette/families.html,benign
healthgrades.com/physician/dr-steven-foutz-2xsy8/office-locations,benign
townhall.com/columnists/chrisstovall/,benign
biology.yale.edu/facultystaff/altman.html,benign
macarthursquare.com.au/content.aspx?urlkey=fy_kids,benign
meridiantelephones.net/,benign
en.wikipedia.org/wiki/1969_NAIA_Men%27s_Division_I_Basketball_Tournament,benign
http://portal.dddgaming.com/docs/rules/15022/cn/game_cn.html?amluMjAxNQ%3D%3D,malware
mahalo.com/susan-pinker/,benign
http://ultrasplet.net/reference-spletnih-strani/item/mmatcher,defacement
http://9779.info/%E5%88%9D%E4%B8%AD%E7%A7%91%E6%8A%80%E7%BB%98%E7%94%BB/,malware
facebook.com/people/David-Roberts/1090636882,benign
insidepulse.com/2011/10/31/dvd-review-scooby-doo-mystery-incorporated-season-one-volume-3/,benign
en.wikipedia.org/wiki/Bill_Brenzel,benign
http://www.fitasylum.com/index.php/shakeology/what-are-doctors-saying,defacement
http://www.kospel.pl/zh/produkty.html,defacement
http://motthegioi.vn/ho-so-phan-tich/ti-phu-trung-quoc-qua-doi-khong-de-lai-cho-con-chau-1-xu-188461.html,benign
http://www.udeworld.com/dissemination/links.html,defacement
zimbio.com/member/rischika/articles/C2JItSUYvWZ/Ramona+Amiri+Iranian+Miss+World+Ramona+Amiri,benign
snowboarding.com/products/goggles.html,benign
http://www.slavia.sk/clanky-menu/we-supported/tlac,defacement
http://www.unitre.org/index.php?option=com_content&view=category&layout=blog&id=94&Itemid=175,defacement
hotelguides.com/california/oakland-convention-center-ca-hotels.html,benign
music.yahoo.com/margo-timmins/,benign
intporn.com/forums/tags/henri.html,benign
http://riedland.ch/index.php?option=com_phocagallery&view=detail&catid=3:riedland-geschenkartikel&id=18:riedland-iphone-taeschli&tmpl=component&Itemid=55,defacement
vetrxdirect.bid,phishing
egs.edu/faculty/catherine-breillat/bibliography/,benign
en.wikipedia.org/wiki/Utah_County,benign
imdb.com/title/tt0844768/,benign
linkedin.com/pub/jason-leo/14/61A/A51,benign
uslawyersdb.com/city1452-80-West+Palm+Beach.html,benign
youtube.com/watch?v=q7k83mbM4B0,benign
law.fsu.edu/faculty/profiles.html,benign
http://olx.ua/uk/list/q-%D0%B2%D0%B5%D0%BB%D0%BE%D1%81%D0%B8%D0%BF%D0%B5%D0%B4/?page=4,benign
http://www.nancysdancefashion.nl/index.php?option=com_content&view=article&id=22&Itemid=23,defacement
en.goldenmap.com/Rob_Nelson_(reporter),benign
facebook.com/pages/Neruda-Productions/23975042636,benign
nuclear.com/n-plants/Cook/Cook_news.html,benign
libertyhigh56.net/obits/ronmathis.htm,benign
http://www.dolcevino.it/index.php?option=com_user&view=reset,defacement
rustampalwan.com,phishing
classmates.com/directory/public/memberprofile/list.htm?regId=7444337006,benign
groupenewton.com/notre-dame-de-grace-(NDG)-real-estate.php,benign
http://www.briard-profi.de/unsere-briards/3-in-erinnerung.html?tmpl=component&print=1&layout=default&page=,defacement
123people.com/z/robert+choquette,benign
facebook.com/people/Max-Williamson/1663041714,benign
wvpd.ca/breaking-stories/314-statement-of-chief-cst-peter-lepine-regarding-cst-griffin-gillan,benign
tcd.ie/irishfilm/print.php?search=mainname&q=aisling&exactMatch=1&extraSearch=,benign
terresdestel.com,phishing
ie.linkedin.com/pub/dennis-mccoy/10/496/670,benign
http://viticoltura.net/index.php/component/mailto/index.html?tmpl=component&link=5bd93ec372b8237dcfabc274b1f362a1fae15368,defacement
last.fm/music/Aldo+Nova,benign
chinelectrodoc.hypotheses.org/2213,benign
weddingsincleveland.com/,benign
miskeptics.org/2010/10/americas-true-history-of-religious-tolerance/,benign
http://www.makeascene.com.au/index.php/news/87-free-preview-for-teachers,defacement
http://cheezburger.com/70992897/amy-schumer-introduces-the-beer-guys-can-actually-bang?ref=rightarrow&siteId=8,benign
http://peluqueriadeautor.com/index.php?page=shop.ask&flypage=webempresa_details.tpl&product_id=36&category_id=19&option=com_virtuemart&Itemid=70,defacement
shintokukai.com/blackbelts.html,benign
insect-sale.com/shop/store.asp?Item=Danaidae,benign
voxcantor.blogspot.com/2011_01_01_archive.html,benign
drug.addictionblog.org/why-do-people-cut-themselves/,benign
ioffer.com/i/1976-montreal-flyers-stanley-cup-finals-complete-series-144952731,benign
drrobertsilverman.com/,benign
boxrec.com/media/index.php/Randie_Carver,benign
akaosaru.com/,benign
lionelwoods.net/2010/10/ten-best-african-american-films/,benign
imdb.com/name/nm0002793/,benign
eliteprospects.com/player.php?player=10324,benign
beehivehockey.com/players_m.htm,benign
americansouthwest.net/california/introduction.html,benign
imdb.com/search/name?birth_monthday=08-31&sort=birth_date,benign
http://www.apancura.cl/includes/GoogleDoc/,phishing
http://codep34.fr/index.php?option=com_content&view=category&id=123:manifestations-codep&Itemid=160&layout=default,defacement
skillwho.com/lists/T/T0/227902/,benign
universities.com/Distance_Learning/Grantham_University_Bachelor_Degrees_Computer_Engineering_Technology.html,benign
twitvid.com/0GVXH,benign
mlbdailydish.com/2011/5/18/2176971/chatter-chris-leroux-dustin-ackley-nate-adcock,benign
bikereg.com/events/conflist.asp?EventID=9665&p=y&SortBy=&z=1,benign
warezdestiny.com/free-hollywood-films-in-hindi-language-download/,benign
truthout.org/american-democracy-beyond-casino-capitalism-and-torture-state/1305143581,benign
http://prepechal.net/sejeal.jpg,defacement
cbc.ca/news/canadavotes/leadersparties/leaders-duceppe.html,benign
youtube.com/watch?v=TQnroZp6GKw,benign
http://a-sluh.ru/index.php?option=com_content&view=article&id=18&Itemid=20,defacement
http://babal.net/books/view/370/%D8%B3%D9%88%D9%8A%D8%B3%D8%B1%D8%A7-%D9%84%D8%A4%D9%84%D8%A4%D8%A9-%D8%A7%D9%84%D8%A3%D9%84%D8%A8,benign
http://confirm-account.dailysalad.com.mx/Paypal/signin/webapps/mpp/home/customerprofile/,phishing
last.fm/music/311/Uplifter,benign
http://plarium.com/it/giochi-di-strategia/total-domination/notizie/completa-nuove-missioni-del-clan/,benign
en.allexperts.com/q/Comparative-Religious-Studies-1596/Skeptics-partial-Buddhism-1.htm,benign
stpatricks-ny.blogspot.com/,benign
imfdb.org/wiki/Mission:_Impossible_III,benign
insideline.com/mercury/mountaineer/2006/2005-chicago-2006-mercury-mountaineer.html,benign
123people.com/s/andrea+sobrado,benign
en.wikipedia.org/wiki/Jett,benign
http://www.richpictures.co.uk/home/viewpost/292,defacement
facebook.com/frank.fogel,benign
http://www.shekinahphotography.co.za/index.php?option=com_user&view=reset,defacement
rinktime.com/skating_rinks/dsp_LargeMap.cfm?l=5040,benign
imdb.com/title/tt0402399/,benign
autodeskdocandmedia.com/,benign
jimgleeson.com/popularprints,benign
http://hydrahealth.com.au/wp-admin/js/index.php,phishing
http://www.tvsk.com.au/shop/23/26/corporate-gifts/corporate-templates,defacement
genforum.genealogy.com/moyers/page2.html,benign
cbc.ca/sports/story/2010/12/31/tony-proudfoot-dies.html,benign
cfhof.ca/page/scotttom,benign
http://www.akordeonlublin.pl/index.php?option=com_content&view=article&id=2&Itemid=8,defacement
http://www.kindergarten-mainbernheim.de/index.php?option=com_eventlist&view=details&id=110:osterfeier&Itemid=58,defacement
youtube.com/watch?v=aJbBjOjWm_w,benign
ussoccer.com/News/Mens-National-Team/2009/12/US-Draws-England-Slovenia-and-Algeria-in-Group-C-of-FIFA-World-Cup.aspx,benign
huri.harvard.edu/na/shklarsfel02_03.html,benign
abc-soup.com/,benign
en.wikipedia.org/wiki/Howard_Lincoln,benign
linkedin.com/pub/pierre-leduc/3/a77/168,benign
pluska-sk.info/,benign
en.wikipedia.org/wiki/Nydia,benign
http://9779.info/%E5%85%B3%E4%BA%8E%E7%A7%8B%E7%9A%84%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
facebook.com/pages/SUNNY-973/128165829633,benign
refundfunds-etransfer-interac.com,phishing
newtonianthinkers.com/,benign
montrealrealties.net/node/479,benign
stuartyoungow.fortunecity.com/escorte-montreal-transexuelle.html,benign
en.wikipedia.org/wiki/Lee_Stevens,benign
en.wikipedia.org/wiki/USS_Potomac,benign
